IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.168.159,80,80,FALSE,HKG,Asia Pacific,Hong Kong,142,5.13
151.145.74.199,2082,2082,FALSE,SIN,Asia Pacific,Singapore,153,5.12
150.230.101.13,80,80,FALSE,HKG,Asia Pacific,Hong Kong,195,5.12
131.186.45.88,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,158,5.12
150.230.212.213,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,266,5.12
168.138.206.68,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,149,5.12
158.101.140.255,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,143,5.11
141.147.160.86,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,197,5.11
131.186.34.11,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,141,5.11
158.101.131.218,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,170,5.1
140.238.54.166,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,85,5.09
158.101.152.221,2096,2096,TRUE,LAX,North America,Los Angeles,253,5.08
168.138.206.236,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,138,5.07
150.230.200.210,2082,2082,FALSE,SIN,Asia Pacific,Singapore,193,5.07
168.138.205.38,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,142,5.07
158.101.159.181,80,80,FALSE,NRT,Asia Pacific,Tokyo,75,5.07
151.145.68.104,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,197,5.05
158.101.144.189,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,82,5.05
152.70.107.26,2095,2095,FALSE,LAX,North America,Los Angeles,181,5.05
150.230.219.168,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,219,5.04
146.56.172.153,443,443,TRUE,NRT,Asia Pacific,Tokyo,145,5.04
141.147.166.189,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,5.03
152.70.106.185,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,149,5.03
158.101.140.252,2052,2052,FALSE,SIN,Asia Pacific,Singapore,147,5.02
131.186.63.127,2096,2096,TRUE,SIN,Asia Pacific,Singapore,331,5.02
132.145.120.115,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,295,5.02
141.147.167.40,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,140,5.01
158.101.155.115,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,195,5
131.186.47.223,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,141,5
150.230.213.95,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,136,5
158.101.150.74,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,193,4.99
131.186.38.135,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,202,4.98
131.186.45.88,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,82,4.97
158.101.136.239,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,164,4.97
151.145.70.28,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,138,4.97
132.145.121.34,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,194,4.96
132.145.120.103,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,81,4.96
141.147.168.13,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,81,4.96
158.101.158.238,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,161,4.96
150.230.204.117,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,187,4.95
158.101.155.158,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,137,4.95
158.101.140.154,2086,2086,FALSE,SIN,Asia Pacific,Singapore,150,4.95
141.144.194.164,443,443,TRUE,FRA,Europe,Frankfurt,193,4.94
151.145.69.174,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,175,4.94
89.168.84.156,443,443,TRUE,FRA,Europe,Frankfurt,257,4.93
131.186.34.244,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,82,4.93
150.230.217.63,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,137,4.93
141.147.178.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,143,4.92
131.186.43.207,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,242,4.91
150.230.107.197,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,143,4.91
150.230.205.56,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,127,4.91
131.186.63.184,8080,8080,FALSE,LAX,North America,Los Angeles,185,4.9
141.147.40.44,8443,443,TRUE,FRA,Europe,Frankfurt,167,4.9
158.101.158.251,2087,2087,TRUE,SIN,Asia Pacific,Singapore,172,4.9
150.230.104.197,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,172,4.89
150.230.219.83,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,169,4.89
158.101.155.158,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,145,4.89
168.138.202.145,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,82,4.89
150.230.196.73,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,83,4.88
140.238.59.255,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,145,4.88
141.147.175.230,80,80,FALSE,HKG,Asia Pacific,Hong Kong,140,4.88
150.230.193.89,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,199,4.87
131.186.63.127,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,144,4.87
129.151.152.254,80,80,FALSE,AMS,Europe,Amsterdam,125,4.86
131.186.59.94,2087,2087,TRUE,LAX,North America,Los Angeles,251,4.86
141.147.181.148,80,80,FALSE,NRT,Asia Pacific,Tokyo,128,4.86
158.101.140.154,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,174,4.86
152.70.99.187,8080,8080,FALSE,SIN,Asia Pacific,Singapore,203,4.85
131.186.62.26,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,196,4.82
131.186.41.255,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,142,4.82
158.101.137.74,2052,2052,FALSE,SIN,Asia Pacific,Singapore,157,4.82
131.186.47.223,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,140,4.81
131.186.36.248,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,234,4.81
141.147.78.47,443,443,TRUE,FRA,Europe,Frankfurt,160,4.81
168.138.206.68,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,139,4.8
150.230.201.162,80,80,FALSE,HKG,Asia Pacific,Hong Kong,136,4.79
84.235.169.234,443,443,TRUE,AMS,Europe,Amsterdam,186,4.78
158.101.147.4,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,183,4.78
131.186.34.11,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,144,4.77
168.138.206.68,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,142,4.77
141.144.232.159,443,443,TRUE,FRA,Europe,Frankfurt,207,4.76
150.230.105.179,2082,2082,FALSE,SIN,Asia Pacific,Singapore,145,4.76
150.230.202.132,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,150,4.76
158.101.131.218,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,169,4.75
158.101.144.34,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,165,4.74
132.145.114.14,80,80,FALSE,HKG,Asia Pacific,Hong Kong,145,4.73
158.101.137.74,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,192,4.73
141.147.166.189,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,145,4.72
141.147.160.86,8880,8880,FALSE,LAX,North America,Los Angeles,229,4.72
132.145.120.197,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,140,4.72
150.230.219.168,80,80,FALSE,HKG,Asia Pacific,Hong Kong,141,4.72
158.101.146.160,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,146,4.72
141.147.182.76,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,134,4.72
168.138.206.236,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,150,4.71
132.145.121.123,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,150,4.71
158.101.155.115,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,200,4.71
132.145.121.247,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,182,4.71
158.101.144.34,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,144,4.7
141.147.178.202,2083,2083,TRUE,SIN,Asia Pacific,Singapore,207,4.69
141.147.175.230,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,136,4.69
168.138.206.236,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,140,4.68
141.147.160.86,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,156,4.68
131.186.38.135,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,80,4.67
141.147.170.160,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,146,4.66
141.147.168.159,8080,8080,FALSE,SIN,Asia Pacific,Singapore,154,4.66
158.101.136.239,2053,2053,TRUE,SIN,Asia Pacific,Singapore,155,4.66
132.145.120.118,80,80,FALSE,NRT,Asia Pacific,Tokyo,132,4.65
131.186.45.88,2096,2096,TRUE,SIN,Asia Pacific,Singapore,167,4.65
158.101.140.255,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,136,4.65
150.230.201.162,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,149,4.65
150.230.205.56,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,186,4.64
131.186.45.88,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,142,4.63
150.230.106.21,2053,2053,TRUE,SIN,Asia Pacific,Singapore,152,4.62
158.101.10.105,443,0,TRUE,LAX,North America,Los Angeles,178,4.62
150.230.105.179,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,186,4.62
158.101.152.221,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,143,4.62
141.147.168.159,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,151,4.61
141.147.47.32,8443,443,TRUE,FRA,Europe,Frankfurt,188,4.61
158.101.158.238,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,144,4.59
168.138.205.195,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,77,4.59
131.186.62.26,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,136,4.58
150.230.216.34,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,189,4.58
150.230.214.218,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,193,4.58
152.70.107.26,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,75,4.55
158.101.147.4,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,147,4.55
158.101.149.122,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,145,4.54
168.138.212.40,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,152,4.54
152.70.104.69,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,144,4.53
151.145.71.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,195,4.52
141.147.174.7,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,127,4.52
141.147.160.86,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,144,4.51
131.186.40.31,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,137,4.48
158.101.140.252,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,171,4.47
158.101.142.103,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,142,4.47
132.226.206.102,443,443,TRUE,FRA,Europe,Frankfurt,229,4.47
132.145.114.4,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,4.47
150.230.101.125,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,146,4.46
132.145.121.123,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,218,4.46
131.186.47.223,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,147,4.46
141.147.178.202,2087,2087,TRUE,LAX,North America,Los Angeles,194,4.46
64.110.103.69,443,443,TRUE,KIX,Asia Pacific,Osaka,79,4.46
168.138.205.38,8443,0,TRUE,SIN,Asia Pacific,Singapore,150,4.46
150.230.219.168,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,195,4.45
151.145.68.104,8080,8080,FALSE,LAX,North America,Los Angeles,184,4.45
158.101.150.126,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,153,4.45
152.70.107.26,2096,2096,TRUE,LAX,North America,Los Angeles,204,4.44
140.238.54.184,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,84,4.44
158.101.146.160,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,192,4.43
141.147.162.204,8880,8880,FALSE,SIN,Asia Pacific,Singapore,211,4.43
131.186.59.94,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,139,4.42
150.230.219.83,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,194,4.42
129.153.213.8,443,443,TRUE,LAX,North America,Los Angeles,176,4.42
144.24.186.7,443,443,TRUE,FRA,Europe,Frankfurt,252,4.41
158.101.159.181,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,204,4.4
155.248.160.83,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,84,4.4
158.101.149.122,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,148,4.39
131.186.34.244,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,258,4.39
141.148.229.106,443,443,TRUE,AMS,Europe,Amsterdam,182,4.39
150.230.196.73,80,80,FALSE,HKG,Asia Pacific,Hong Kong,203,4.38
158.101.137.74,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,136,4.38
131.186.60.162,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,187,4.37
168.138.206.68,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,90,4.37
158.101.148.221,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,193,4.36
131.186.59.94,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,201,4.36
141.147.168.13,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,145,4.36
158.101.146.165,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,264,4.35
141.147.178.202,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,94,4.35
132.145.117.216,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,150,4.35
158.101.215.45,8443,443,TRUE,AMS,Europe,Amsterdam,170,4.35
150.230.101.125,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,143,4.34
168.138.205.38,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,141,4.33
158.101.140.252,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,163,4.33
131.186.45.88,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,146,4.32
141.147.174.190,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,136,4.32
152.70.103.145,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,229,4.32
131.186.41.255,8443,8443,TRUE,SIN,Asia Pacific,Singapore,178,4.31
158.101.146.160,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,140,4.31
131.186.61.45,80,80,FALSE,HKG,Asia Pacific,Hong Kong,148,4.3
131.186.41.255,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,141,4.3
158.101.140.255,2086,2086,FALSE,SIN,Asia Pacific,Singapore,163,4.29
158.101.145.246,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,145,4.26
140.238.34.208,2053,2053,TRUE,LAX,North America,Los Angeles,198,4.26
131.186.47.255,80,80,FALSE,HKG,Asia Pacific,Hong Kong,141,4.26
150.230.107.197,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,164,4.25
132.145.112.168,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,146,4.25
158.101.136.239,2083,2083,TRUE,SIN,Asia Pacific,Singapore,157,4.25
140.238.48.97,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,166,4.25
150.230.115.10,443,443,TRUE,FRA,Europe,Frankfurt,272,4.24
151.145.69.105,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,4.24
132.145.120.115,8443,8443,TRUE,LAX,North America,Los Angeles,202,4.24
140.238.35.195,2053,0,TRUE,HKG,Asia Pacific,Hong Kong,153,4.24
140.238.48.97,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,193,4.22
150.230.208.83,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,146,4.22
131.186.36.248,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,163,4.21
151.145.70.28,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,140,4.21
151.145.65.203,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,177,4.21
131.186.63.127,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,173,4.2
150.230.105.53,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,144,4.19
150.230.213.95,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,166,4.17
158.101.183.192,443,443,TRUE,FRA,Europe,Frankfurt,171,4.17
132.145.121.34,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,148,4.17
150.230.106.21,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,215,4.16
151.145.69.174,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,137,4.16
158.101.152.221,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,215,4.16
131.186.41.255,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,191,4.16
131.186.60.162,2096,2096,TRUE,LAX,North America,Los Angeles,202,4.15
150.230.219.168,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,191,4.15
140.238.60.177,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,194,4.15
158.101.131.218,80,80,FALSE,HKG,Asia Pacific,Hong Kong,137,4.14
131.186.37.49,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,169,4.14
129.151.152.254,443,443,TRUE,AMS,Europe,Amsterdam,176,4.14
150.230.199.118,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,267,4.14
150.230.219.168,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,141,4.14
168.138.206.236,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,200,4.13
158.101.158.251,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,148,4.13
138.2.162.41,443,443,TRUE,FRA,Europe,Frankfurt,153,4.12
129.159.241.172,443,443,TRUE,FRA,Europe,Frankfurt,192,4.12
141.144.224.172,443,443,TRUE,FRA,Europe,Frankfurt,198,4.12
140.238.39.33,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,146,4.12
168.138.200.155,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,138,4.12
131.186.36.248,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,138,4.11
141.147.67.104,443,443,TRUE,FRA,Europe,Frankfurt,174,4.1
168.138.214.62,2086,0,FALSE,NRT,Asia Pacific,Tokyo,81,4.1
150.230.105.228,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,137,4.1
168.138.206.68,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,146,4.08
131.186.34.244,2096,2096,TRUE,SIN,Asia Pacific,Singapore,194,4.08
168.138.198.53,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,88,4.08
89.168.118.76,443,443,TRUE,FRA,Europe,Frankfurt,193,4.07
131.186.59.232,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,131,4.06
155.248.163.133,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,144,4.06
150.230.105.228,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,135,4.06
150.230.107.197,8443,8443,TRUE,SIN,Asia Pacific,Singapore,195,4.05
150.230.201.162,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,148,4.05
131.186.38.135,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,178,4.04
140.238.40.136,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,140,4.02
158.101.142.200,8443,443,TRUE,NRT,Asia Pacific,Tokyo,95,4.02
131.186.43.207,2053,2053,TRUE,LAX,North America,Los Angeles,259,4.02
150.230.208.83,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,166,4.01
141.147.181.148,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,146,4.01
131.186.41.255,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,181,4
158.101.154.70,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,201,3.99
158.101.149.81,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,146,3.99
158.101.140.252,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,193,3.99
150.230.196.73,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,98,3.97
150.230.99.173,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,150,3.97
131.186.47.223,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,152,3.96
168.138.207.64,2095,2095,FALSE,SIN,Asia Pacific,Singapore,155,3.96
150.230.213.95,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,77,3.96
141.147.160.86,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,113,3.96
132.145.114.4,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,82,3.95
168.138.202.169,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,128,3.93
151.145.74.56,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,136,3.93
132.145.121.247,8080,8080,FALSE,SIN,Asia Pacific,Singapore,153,3.93
158.101.148.221,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,141,3.92
150.230.213.95,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,148,3.91
141.147.73.96,443,443,TRUE,FRA,Europe,Frankfurt,192,3.91
131.186.37.49,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,141,3.91
152.70.104.69,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,172,3.9
150.230.200.210,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,207,3.9
131.186.62.26,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,154,3.9
168.138.205.38,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,166,3.88
132.145.121.175,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,138,3.88
140.238.58.42,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,144,3.87
140.238.52.141,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,146,3.87
150.230.214.218,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,142,3.87
132.145.121.242,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,132,3.85
141.147.183.96,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,242,3.84
132.145.121.123,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,138,3.83
151.145.65.203,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,216,3.82
158.101.155.246,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,246,3.82
158.101.139.42,80,80,FALSE,HKG,Asia Pacific,Hong Kong,143,3.81
158.101.140.255,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,204,3.8
158.101.140.154,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,159,3.8
150.230.201.162,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,157,3.8
131.186.36.248,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,151,3.79
151.145.65.203,2086,2086,FALSE,SIN,Asia Pacific,Singapore,166,3.79
131.186.44.38,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,202,3.79
140.238.39.33,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,198,3.79
158.101.159.181,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,149,3.78
141.147.167.40,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,140,3.78
158.101.159.212,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,141,3.76
132.145.120.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,153,3.76
132.145.121.247,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,146,3.75
131.186.59.232,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,150,3.75
132.145.121.175,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,98,3.74
131.186.34.244,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,143,3.74
140.238.62.12,2096,2096,TRUE,SIN,Asia Pacific,Singapore,156,3.74
141.147.182.76,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,162,3.73
150.230.104.197,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,110,3.73
150.230.196.73,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,194,3.72
129.146.248.140,443,443,TRUE,LAX,North America,Los Angeles,208,3.72
155.248.160.83,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,150,3.72
150.230.193.89,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,144,3.7
131.186.38.135,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,265,3.7
150.230.213.95,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,152,3.69
155.248.162.160,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,144,3.68
168.138.200.155,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,79,3.67
158.101.139.42,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,83,3.67
158.178.153.97,443,443,TRUE,FRA,Europe,Frankfurt,170,3.66
151.145.68.104,80,80,FALSE,NRT,Asia Pacific,Tokyo,76,3.65
89.168.91.199,443,443,TRUE,FRA,Europe,Frankfurt,174,3.65
168.138.200.159,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,196,3.64
152.70.106.195,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,161,3.63
132.145.114.4,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,232,3.63
132.145.121.123,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,145,3.63
168.138.211.188,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,140,3.62
131.186.34.11,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,202,3.62
150.230.199.118,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,140,3.62
150.230.98.39,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,192,3.62
158.101.140.252,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,141,3.61
158.101.155.158,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,146,3.61
131.186.44.38,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,157,3.61
84.235.164.200,443,443,TRUE,FRA,Europe,Frankfurt,217,3.6
158.101.131.218,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,142,3.6
132.145.117.216,2096,2096,TRUE,SIN,Asia Pacific,Singapore,245,3.59
132.145.114.14,2087,2087,TRUE,SIN,Asia Pacific,Singapore,152,3.59
150.230.208.83,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,145,3.58
150.230.201.162,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,157,3.58
151.145.64.170,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,146,3.57
131.186.34.244,2082,2082,FALSE,SIN,Asia Pacific,Singapore,156,3.57
150.230.202.132,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,197,3.57
150.230.99.142,443,443,TRUE,NRT,Asia Pacific,Tokyo,147,3.56
168.138.192.185,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,140,3.54
158.101.158.251,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,136,3.54
168.138.205.195,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,79,3.54
