IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.212.26.72,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,32,0
47.251.46.110,80,0,FALSE,SJC,North America,San Jose,174,0
8.217.157.57,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,60,0
8.212.27.208,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.191.81,80,0,FALSE,SIN,Asia Pacific,Singapore,1,0
47.236.170.96,80,0,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.170.96,80,0,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.228.76,80,0,FALSE,SIN,Asia Pacific,Singapore,18,0
149.129.63.121,8080,0,FALSE,SIN,Asia Pacific,Singapore,59,0
47.240.76.200,80,0,FALSE,HKG,Asia Pacific,Hong Kong,60,0
8.212.26.41,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,47,0
198.11.172.52,80,0,FALSE,SJC,North America,San Jose,191,0
47.251.46.110,80,0,FALSE,SJC,North America,San Jose,175,0
8.212.27.208,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.212.26.41,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,42,0
8.212.26.72,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,50,0
47.243.179.149,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,35,0
47.242.224.156,80,0,FALSE,HKG,Asia Pacific,Hong Kong,53,0
8.222.137.147,80,0,FALSE,SIN,Asia Pacific,Singapore,7,0
47.88.93.190,80,0,FALSE,SJC,North America,San Jose,176,0
47.242.69.59,80,0,FALSE,HKG,Asia Pacific,Hong Kong,41,0
8.219.185.32,80,0,FALSE,SIN,Asia Pacific,Singapore,3,0
47.243.190.91,80,0,FALSE,HKG,Asia Pacific,Hong Kong,32,0
8.222.17.38,80,0,FALSE,MNL,Asia Pacific,Manila,30,0
8.219.80.164,80,0,FALSE,SIN,Asia Pacific,Singapore,1,0
8.219.84.227,80,0,FALSE,SIN,Asia Pacific,Singapore,1,0
8.222.164.209,443,443,TRUE,SIN,Asia Pacific,Singapore,1,0
8.222.128.131,443,0,TRUE,SIN,Asia Pacific,Singapore,1,0
8.222.138.164,80,80,FALSE,SIN,Asia Pacific,Singapore,2,0
8.222.138.164,8443,8443,TRUE,SIN,Asia Pacific,Singapore,2,0
8.222.130.137,2095,0,FALSE,SIN,Asia Pacific,Singapore,2,0
8.222.138.164,2082,2082,FALSE,SIN,Asia Pacific,Singapore,2,0
8.222.144.117,2053,2053,TRUE,SIN,Asia Pacific,Singapore,2,0
8.222.160.176,2096,2096,TRUE,SIN,Asia Pacific,Singapore,2,0
8.222.130.137,2083,2083,TRUE,SIN,Asia Pacific,Singapore,2,0
8.219.99.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,0
47.236.28.170,2082,0,FALSE,SIN,Asia Pacific,Singapore,3,0
47.236.29.235,8080,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.156.205,443,0,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.140.87,8443,8443,TRUE,SIN,Asia Pacific,Singapore,3,0
8.219.99.8,8880,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.171.236,8880,0,FALSE,SIN,Asia Pacific,Singapore,3,0
47.236.71.226,2082,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.219.158.127,8080,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.248.188,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,0
8.219.137.50,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.187.4,8880,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.174.108,8443,8443,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.129.32,2096,2096,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.133.247,2087,2087,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.140.185,2087,2087,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.169.182,8443,0,TRUE,SIN,Asia Pacific,Singapore,3,0
47.236.147.146,8880,0,FALSE,SIN,Asia Pacific,Singapore,3,0
47.236.87.246,8080,0,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.145.164,2087,0,TRUE,SIN,Asia Pacific,Singapore,3,0
8.219.140.63,2052,2052,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.184.198,2053,2053,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.131.102,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.164.44,2087,2087,TRUE,SIN,Asia Pacific,Singapore,3,0
8.222.155.242,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.131.102,2083,0,TRUE,SIN,Asia Pacific,Singapore,3,0
8.219.152.195,2095,2095,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.155.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,3,0
8.219.156.148,2086,2086,FALSE,SIN,Asia Pacific,Singapore,3,0
8.219.196.24,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,0
8.222.187.4,2087,2087,TRUE,SIN,Asia Pacific,Singapore,4,0
8.222.145.43,2082,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.145.43,2087,0,TRUE,SIN,Asia Pacific,Singapore,4,0
8.222.134.170,8080,0,FALSE,SIN,Asia Pacific,Singapore,4,0
47.236.114.23,2082,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.160.61,2083,2083,TRUE,SIN,Asia Pacific,Singapore,4,0
8.222.129.245,2087,0,TRUE,SIN,Asia Pacific,Singapore,4,0
8.219.87.34,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.150.197,2052,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.155.242,2053,2053,TRUE,SIN,Asia Pacific,Singapore,4,0
8.222.221.197,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.129.245,8080,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.154.50,2087,2087,TRUE,SIN,Asia Pacific,Singapore,4,0
8.222.219.252,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.160.61,8880,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.156.205,2096,0,TRUE,SIN,Asia Pacific,Singapore,4,0
8.219.93.85,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.103.57,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.213.112,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.12.152,80,80,FALSE,SIN,Asia Pacific,Singapore,4,0
47.236.116.26,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.242.208,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,0
8.222.168.155,2087,0,TRUE,SIN,Asia Pacific,Singapore,4,0
8.219.156.148,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.216.79,80,0,FALSE,SIN,Asia Pacific,Singapore,4,0
47.236.94.113,2086,0,FALSE,SIN,Asia Pacific,Singapore,4,0
8.219.255.171,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,0
47.236.116.182,2053,0,TRUE,SIN,Asia Pacific,Singapore,5,0
47.236.94.109,80,0,FALSE,SIN,Asia Pacific,Singapore,5,0
47.236.82.218,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,0
47.236.114.167,2083,0,TRUE,SIN,Asia Pacific,Singapore,5,0
8.222.221.109,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,0
47.236.164.215,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.143.124,8080,0,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.198.139,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.250.239,80,80,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.111.147,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.184.92,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,0
8.222.236.229,80,80,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.82.177,8080,0,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.213.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,0
8.222.244.192,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,0
8.219.249.38,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,0
8.219.253.114,80,80,FALSE,SIN,Asia Pacific,Singapore,6,0
8.222.228.67,80,0,FALSE,SIN,Asia Pacific,Singapore,6,0
8.222.164.209,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,0
8.219.193.97,8880,0,FALSE,SIN,Asia Pacific,Singapore,6,0
8.222.214.231,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,0
8.219.193.22,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,0
8.222.211.124,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,0
47.236.6.170,2086,0,FALSE,SIN,Asia Pacific,Singapore,6,0
47.236.79.77,2096,0,TRUE,SIN,Asia Pacific,Singapore,6,0
8.219.173.233,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,0
8.219.253.18,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,0
8.222.168.24,2052,0,FALSE,SIN,Asia Pacific,Singapore,6,0
8.219.142.229,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.170.223,80,80,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.245.187,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.247.203,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,0
8.222.169.182,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,0
8.222.187.107,80,80,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.178.225,80,80,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.204.120,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.194.170,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,0
8.222.255.15,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,0
8.222.254.91,80,80,FALSE,SIN,Asia Pacific,Singapore,7,0
47.236.114.23,8080,0,FALSE,SIN,Asia Pacific,Singapore,7,0
8.219.179.34,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,0
47.236.96.141,2095,0,FALSE,SIN,Asia Pacific,Singapore,8,0
8.222.219.252,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.248.47,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.193.97,2082,0,FALSE,SIN,Asia Pacific,Singapore,8,0
47.236.93.176,8080,8080,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.173.195,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,0
47.236.75.113,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.210.226,2052,2052,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.124.227,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,0
8.219.253.18,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,0
8.222.229.102,80,80,FALSE,SIN,Asia Pacific,Singapore,8,0
8.222.137.178,2082,0,FALSE,SIN,Asia Pacific,Singapore,8,0
47.236.174.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,0
8.222.164.209,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,0
8.222.184.198,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.239.79,2086,0,FALSE,SIN,Asia Pacific,Singapore,9,0
47.245.118.70,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.202.130,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.253.185,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.213.84,80,80,FALSE,SIN,Asia Pacific,Singapore,9,0
47.236.145.85,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.215.214,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,0
47.236.87.246,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,0
8.219.215.214,2086,2086,FALSE,SIN,Asia Pacific,Singapore,9,0
8.222.164.209,8080,0,FALSE,SIN,Asia Pacific,Singapore,10,0
8.222.198.105,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.116.208,80,80,FALSE,SIN,Asia Pacific,Singapore,10,0
8.219.206.53,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.94.109,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,0
8.222.140.185,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.176.144,80,80,FALSE,SIN,Asia Pacific,Singapore,10,0
8.219.92.89,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.75.113,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.117.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,0
8.219.213.112,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,0
47.236.116.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,0
8.222.167.147,2095,0,FALSE,SIN,Asia Pacific,Singapore,11,0
47.236.29.235,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.208.69,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.242.208,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,0
8.222.175.78,2083,2083,TRUE,SIN,Asia Pacific,Singapore,11,0
8.222.168.24,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.245.187,80,80,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.170.180,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.201.174,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,0
8.222.221.90,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.206.180,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,0
47.236.144.156,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,0
8.219.222.98,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,0
8.219.115.215,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.82.218,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.96.141,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.145.85,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,0
8.219.40.255,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,0
8.222.159.252,2087,2087,TRUE,SIN,Asia Pacific,Singapore,12,0
8.222.248.181,80,0,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.175.53,8880,0,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.116.26,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,0
8.219.200.145,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,0
47.236.166.184,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,0
8.222.146.222,80,80,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.172.71,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.88.181,80,80,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.169.15,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.149.107,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,0
8.222.131.102,80,80,FALSE,SIN,Asia Pacific,Singapore,13,0
8.222.162.45,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.87.246,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,0
8.219.200.145,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.88.181,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,0
8.222.136.196,80,80,FALSE,SIN,Asia Pacific,Singapore,13,0
47.236.93.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,0
8.222.221.86,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.116.208,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.173.200,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.193.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.29.235,80,80,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.145.164,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.174.108,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.150.197,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,0
8.219.170.58,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.145.164,80,80,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.211.124,80,80,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.83.196,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.156.205,8080,0,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.145.180,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.114.23,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.147.203,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.114.167,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,0
8.222.160.176,80,80,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.147.146,80,80,FALSE,SIN,Asia Pacific,Singapore,14,0
47.236.174.206,80,80,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.7.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,0
8.222.160.176,80,80,FALSE,SIN,Asia Pacific,Singapore,15,0
8.219.238.145,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.97.90,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,0
8.222.214.231,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,0
47.245.113.12,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,0
8.222.167.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,0
8.222.145.110,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,0
8.222.145.43,2095,0,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.123.133,80,80,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.5.223,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.116.26,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,0
47.236.144.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,0
8.222.147.203,8880,8880,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.220.122,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.193.202,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,0
8.222.193.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,0
8.222.175.78,2095,0,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.87.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.163.95,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.11.158,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.116.26,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.83.196,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,0
8.222.190.225,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,0
8.222.175.78,2087,2087,TRUE,SIN,Asia Pacific,Singapore,16,0
47.236.83.239,2082,0,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.144.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.71.226,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.134.117,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.12.152,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.144.196,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,0
47.236.99.59,80,0,FALSE,SIN,Asia Pacific,Singapore,16,0
8.219.67.133,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.188.56,2083,2083,TRUE,SIN,Asia Pacific,Singapore,17,0
8.222.168.155,2082,0,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.12.73,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.145.110,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.114.23,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.130.3,80,0,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.166.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.137.178,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.179.34,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.167.231,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.154.50,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.87.206,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.180.86,8880,0,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.178.9,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.190.225,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.19.51,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.94.109,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.129.245,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.136.196,2083,2083,TRUE,SIN,Asia Pacific,Singapore,18,0
47.236.130.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.185.191,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.88.181,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.221.109,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.137.166,2087,2087,TRUE,SIN,Asia Pacific,Singapore,18,0
47.236.82.218,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.184.14,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.245.187,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.137.192,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.94.113,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.99.131,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.97.254,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.149.107,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.117.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
8.222.140.87,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.93.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.145.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.120.9,2086,0,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.144.156,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.65.232,2053,0,TRUE,SIN,Asia Pacific,Singapore,19,0
47.236.79.77,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.154.50,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.162.45,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.83.196,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.117.48,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.11.84,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.65.177,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.174.108,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.133.247,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.63.66,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.144.117,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.104.98,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.144.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.164.65,2082,0,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.187.4,2096,2096,TRUE,SIN,Asia Pacific,Singapore,20,0
47.236.29.235,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.128.131,8443,8443,TRUE,SIN,Asia Pacific,Singapore,21,0
47.236.23.135,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.28.170,8080,0,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.164.209,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.144.117,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.148.174,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.93.176,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.12.73,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.7.246,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.12.73,8080,0,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.146.222,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.156.148,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.247.203,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.83.196,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.116.182,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.82.218,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.140.87,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.155.242,2052,0,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.187.107,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.145.110,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.146.222,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.166.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.6.157,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.182.10,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.216.79,80,0,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.168.234,2083,2083,TRUE,SIN,Asia Pacific,Singapore,22,0
47.236.7.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.144.208,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.184.198,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.119.253,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.160.61,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.136.247,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.92.89,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.104.11,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.114.23,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.97.90,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.174.108,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.169.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,23,0
8.222.154.50,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,0
47.236.94.109,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,0
